timestamp,pod_name,cpu(m),memory(Mi),node
2026-04-03 14:53:54,cpu-loader-2,565m,0Mi,minikube
2026-04-03 14:53:54,light-loader,3m,0Mi,minikube
2026-04-03 14:53:54,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:53:54,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:53:54,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:53:54,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:53:54,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:53:54,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:54:03,cpu-loader,283m,0Mi,minikube
2026-04-03 14:54:03,cpu-loader-2,565m,0Mi,minikube
2026-04-03 14:54:03,light-loader,3m,0Mi,minikube
2026-04-03 14:54:03,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:54:03,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:54:03,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:54:03,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:54:03,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:54:03,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:54:12,cpu-loader,283m,0Mi,minikube
2026-04-03 14:54:12,cpu-loader-2,565m,0Mi,minikube
2026-04-03 14:54:12,light-loader,3m,0Mi,minikube
2026-04-03 14:54:12,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:54:12,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:54:12,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:54:12,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:54:12,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:54:12,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:54:23,cpu-loader,283m,0Mi,minikube
2026-04-03 14:54:23,cpu-loader-2,565m,0Mi,minikube
2026-04-03 14:54:23,light-loader,3m,0Mi,minikube
2026-04-03 14:54:23,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:54:23,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:54:23,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:54:23,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:54:23,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:54:23,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:54:32,cpu-loader,283m,0Mi,minikube
2026-04-03 14:54:32,cpu-loader-2,565m,0Mi,minikube
2026-04-03 14:54:32,light-loader,3m,0Mi,minikube
2026-04-03 14:54:32,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:54:32,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:54:32,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:54:32,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:54:32,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:54:32,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:54:41,cpu-loader,283m,0Mi,minikube
2026-04-03 14:54:41,cpu-loader-2,566m,0Mi,minikube
2026-04-03 14:54:41,light-loader,4m,0Mi,minikube
2026-04-03 14:54:41,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:54:41,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:54:41,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:54:41,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:54:41,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:54:41,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:54:49,cpu-loader,283m,0Mi,minikube
2026-04-03 14:54:49,cpu-loader-2,566m,0Mi,minikube
2026-04-03 14:54:49,light-loader,4m,0Mi,minikube
2026-04-03 14:54:49,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:54:49,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:54:49,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:54:49,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:54:49,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:54:49,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:54:57,cpu-loader,283m,0Mi,minikube
2026-04-03 14:54:57,cpu-loader-2,566m,0Mi,minikube
2026-04-03 14:54:57,light-loader,4m,0Mi,minikube
2026-04-03 14:54:57,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:54:57,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:54:57,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:54:57,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:54:57,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:54:57,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:55:05,cpu-loader,283m,0Mi,minikube
2026-04-03 14:55:05,cpu-loader-2,566m,0Mi,minikube
2026-04-03 14:55:05,light-loader,4m,0Mi,minikube
2026-04-03 14:55:05,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:55:05,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:55:05,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:55:05,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:55:05,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:55:05,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:55:16,cpu-loader,283m,0Mi,minikube
2026-04-03 14:55:16,cpu-loader-2,566m,0Mi,minikube
2026-04-03 14:55:16,light-loader,4m,0Mi,minikube
2026-04-03 14:55:16,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:55:16,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:55:16,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:55:16,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:55:16,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:55:16,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:55:25,cpu-loader,283m,0Mi,minikube
2026-04-03 14:55:25,cpu-loader-2,566m,0Mi,minikube
2026-04-03 14:55:25,light-loader,4m,0Mi,minikube
2026-04-03 14:55:25,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:55:25,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:55:25,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:55:25,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:55:25,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:55:25,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:55:33,cpu-loader,283m,0Mi,minikube
2026-04-03 14:55:33,cpu-loader-2,566m,0Mi,minikube
2026-04-03 14:55:33,light-loader,4m,0Mi,minikube
2026-04-03 14:55:33,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:55:33,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:55:33,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:55:33,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:55:33,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:55:33,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:55:41,cpu-loader,283m,0Mi,minikube
2026-04-03 14:55:41,cpu-loader-2,566m,0Mi,minikube
2026-04-03 14:55:41,light-loader,4m,0Mi,minikube
2026-04-03 14:55:41,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:55:41,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:55:41,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:55:41,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:55:41,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:55:41,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:55:51,cpu-loader,293m,0Mi,minikube
2026-04-03 14:55:51,cpu-loader-2,585m,0Mi,minikube
2026-04-03 14:55:51,light-loader,4m,0Mi,minikube
2026-04-03 14:55:51,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:55:51,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:55:51,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:55:51,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:55:51,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:55:51,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:55:59,cpu-loader,293m,0Mi,minikube
2026-04-03 14:55:59,cpu-loader-2,585m,0Mi,minikube
2026-04-03 14:55:59,light-loader,4m,0Mi,minikube
2026-04-03 14:55:59,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:55:59,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:55:59,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:55:59,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:55:59,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:55:59,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:56:07,cpu-loader,293m,0Mi,minikube
2026-04-03 14:56:07,cpu-loader-2,585m,0Mi,minikube
2026-04-03 14:56:07,light-loader,4m,0Mi,minikube
2026-04-03 14:56:07,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:56:07,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:56:07,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:56:07,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:56:07,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:56:07,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:56:16,cpu-loader,293m,0Mi,minikube
2026-04-03 14:56:16,cpu-loader-2,585m,0Mi,minikube
2026-04-03 14:56:16,light-loader,4m,0Mi,minikube
2026-04-03 14:56:16,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:56:16,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:56:16,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:56:16,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:56:16,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:56:16,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:56:26,cpu-loader,293m,0Mi,minikube
2026-04-03 14:56:26,cpu-loader-2,585m,0Mi,minikube
2026-04-03 14:56:26,light-loader,4m,0Mi,minikube
2026-04-03 14:56:26,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:56:26,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:56:26,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:56:26,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:56:26,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:56:26,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:56:34,cpu-loader,293m,0Mi,minikube
2026-04-03 14:56:34,cpu-loader-2,585m,0Mi,minikube
2026-04-03 14:56:34,light-loader,4m,0Mi,minikube
2026-04-03 14:56:34,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:56:34,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:56:34,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:56:34,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:56:34,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:56:34,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:56:42,cpu-loader,293m,0Mi,minikube
2026-04-03 14:56:42,cpu-loader-2,585m,0Mi,minikube
2026-04-03 14:56:42,light-loader,4m,0Mi,minikube
2026-04-03 14:56:42,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:56:42,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:56:42,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:56:42,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:56:42,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:56:42,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:56:51,cpu-loader,291m,0Mi,minikube
2026-04-03 14:56:51,cpu-loader-2,581m,0Mi,minikube
2026-04-03 14:56:51,light-loader,4m,0Mi,minikube
2026-04-03 14:56:51,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:56:51,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:56:51,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:56:51,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:56:51,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:56:51,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:57:00,cpu-loader,291m,0Mi,minikube
2026-04-03 14:57:00,cpu-loader-2,581m,0Mi,minikube
2026-04-03 14:57:00,light-loader,4m,0Mi,minikube
2026-04-03 14:57:00,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:57:00,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:57:00,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:57:00,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:57:00,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:57:00,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:57:08,cpu-loader,291m,0Mi,minikube
2026-04-03 14:57:08,cpu-loader-2,581m,0Mi,minikube
2026-04-03 14:57:08,light-loader,4m,0Mi,minikube
2026-04-03 14:57:08,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:57:08,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:57:08,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:57:08,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:57:08,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:57:08,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:57:17,cpu-loader,291m,0Mi,minikube
2026-04-03 14:57:17,cpu-loader-2,581m,0Mi,minikube
2026-04-03 14:57:17,light-loader,4m,0Mi,minikube
2026-04-03 14:57:17,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:57:17,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:57:17,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:57:17,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:57:17,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:57:17,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:57:27,cpu-loader,291m,0Mi,minikube
2026-04-03 14:57:27,cpu-loader-2,581m,0Mi,minikube
2026-04-03 14:57:27,light-loader,4m,0Mi,minikube
2026-04-03 14:57:27,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:57:27,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:57:27,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:57:27,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:57:27,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:57:27,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:57:36,cpu-loader,291m,0Mi,minikube
2026-04-03 14:57:36,cpu-loader-2,581m,0Mi,minikube
2026-04-03 14:57:36,light-loader,4m,0Mi,minikube
2026-04-03 14:57:36,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:57:36,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:57:36,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:57:36,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:57:36,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:57:36,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:57:45,cpu-loader,291m,0Mi,minikube
2026-04-03 14:57:45,cpu-loader-2,581m,0Mi,minikube
2026-04-03 14:57:45,light-loader,4m,0Mi,minikube
2026-04-03 14:57:45,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:57:45,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:57:45,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:57:45,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:57:45,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:57:45,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:57:54,cpu-loader,289m,0Mi,minikube
2026-04-03 14:57:54,cpu-loader-2,577m,0Mi,minikube
2026-04-03 14:57:54,light-loader,3m,0Mi,minikube
2026-04-03 14:57:54,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:57:54,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:57:54,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:57:54,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:57:54,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:57:54,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:58:04,cpu-loader,289m,0Mi,minikube
2026-04-03 14:58:04,cpu-loader-2,577m,0Mi,minikube
2026-04-03 14:58:04,light-loader,3m,0Mi,minikube
2026-04-03 14:58:04,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:58:04,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:58:04,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:58:04,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:58:04,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:58:04,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:58:13,cpu-loader,289m,0Mi,minikube
2026-04-03 14:58:13,cpu-loader-2,577m,0Mi,minikube
2026-04-03 14:58:13,light-loader,3m,0Mi,minikube
2026-04-03 14:58:13,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:58:13,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:58:13,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:58:13,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:58:13,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:58:13,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:58:21,cpu-loader,289m,0Mi,minikube
2026-04-03 14:58:21,cpu-loader-2,577m,0Mi,minikube
2026-04-03 14:58:21,light-loader,3m,0Mi,minikube
2026-04-03 14:58:21,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:58:21,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:58:21,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:58:21,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:58:21,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:58:21,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:58:30,cpu-loader,289m,0Mi,minikube
2026-04-03 14:58:30,cpu-loader-2,577m,0Mi,minikube
2026-04-03 14:58:30,light-loader,3m,0Mi,minikube
2026-04-03 14:58:30,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:58:30,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:58:30,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:58:30,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:58:30,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:58:30,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:58:40,cpu-loader,289m,0Mi,minikube
2026-04-03 14:58:40,cpu-loader-2,577m,0Mi,minikube
2026-04-03 14:58:40,light-loader,3m,0Mi,minikube
2026-04-03 14:58:40,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:58:40,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:58:40,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:58:40,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:58:40,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:58:40,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:58:50,cpu-loader,292m,0Mi,minikube
2026-04-03 14:58:50,cpu-loader-2,583m,0Mi,minikube
2026-04-03 14:58:50,light-loader,4m,0Mi,minikube
2026-04-03 14:58:50,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:58:50,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:58:50,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:58:50,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:58:50,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:58:50,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:58:59,cpu-loader,292m,0Mi,minikube
2026-04-03 14:58:59,cpu-loader-2,583m,0Mi,minikube
2026-04-03 14:58:59,light-loader,4m,0Mi,minikube
2026-04-03 14:58:59,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:58:59,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:58:59,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:58:59,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:58:59,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:58:59,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:59:09,cpu-loader,292m,0Mi,minikube
2026-04-03 14:59:09,cpu-loader-2,583m,0Mi,minikube
2026-04-03 14:59:09,light-loader,4m,0Mi,minikube
2026-04-03 14:59:09,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:59:09,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:59:09,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:59:09,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
2026-04-03 14:59:09,nginx-deployment-65f54b4ccf-pqnks,1m,13Mi,minikube
2026-04-03 14:59:09,nginx-deployment-65f54b4ccf-tzbqb,1m,13Mi,minikube
2026-04-03 14:59:17,cpu-loader,292m,0Mi,minikube
2026-04-03 14:59:17,cpu-loader-2,583m,0Mi,minikube
2026-04-03 14:59:17,light-loader,4m,0Mi,minikube
2026-04-03 14:59:17,nginx-deployment-65f54b4ccf-cdpps,1m,13Mi,minikube
2026-04-03 14:59:17,nginx-deployment-65f54b4ccf-cgplq,1m,13Mi,minikube
2026-04-03 14:59:17,nginx-deployment-65f54b4ccf-dmzl9,1m,13Mi,minikube
2026-04-03 14:59:17,nginx-deployment-65f54b4ccf-fngbm,1m,13Mi,minikube
